antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'Sex', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})",frozenset({'Sex'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Sex', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Sex'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})",frozenset({'Sex'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Pclass'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Sex', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'Embarked', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})",frozenset({'Sex'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Pclass'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Sex', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'classification', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'classification', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Age', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Age', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Age', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Age'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Age', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Embarked', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Age', 'Pclass'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Age', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'classification', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'classification', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Fare'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
frozenset({'SibSp'}),"frozenset({'Fare', 'Pclass'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})",frozenset({'Pclass'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Pclass'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Pclass'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Fare'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
frozenset({'Parch'}),"frozenset({'Fare', 'Pclass'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})",frozenset({'Pclass'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Pclass'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'classification', 'Pclass'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})",frozenset({'Pclass'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Fare', 'Pclass'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Fare', 'Pclass'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'classification', 'Pclass'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'classification'})",frozenset({'Pclass'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Pclass'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Pclass'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'classification', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Embarked', 'Pclass'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Pclass'}),"frozenset({'Embarked', 'classification'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Sex', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Sex', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Age'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Age', 'Fare'})",frozenset({'Sex'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Sex', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Sex'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age'})",frozenset({'Sex'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Age'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Sex', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'Embarked', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Embarked', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})",frozenset({'Sex'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Age'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Sex', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'classification', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'classification', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Sex', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})",frozenset({'Sex'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Sex'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Sex'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Sex', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})",frozenset({'Sex'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Sex'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'classification', 'Sex'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Sex'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare'})",frozenset({'Sex'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Sex'}),"frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'Sex'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})",frozenset({'Sex'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Sex', 'Fare'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Sex', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Sex'}),"frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'classification', 'Sex'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification'})",frozenset({'Sex'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Sex'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Sex'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'classification', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Embarked', 'Sex'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Sex'}),"frozenset({'Embarked', 'classification'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Age', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Embarked'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'classification'})",frozenset({'Age'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Age'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Age'})",0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})",frozenset({'Fare'}),0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Parch', 'Fare'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Age', 'Fare'})",0.2708333333333333,0.9861111111111112,0.2708333333333333,1.0,1.0140845070422535,0.00376157407407407,inf
"frozenset({'Embarked', 'Parch'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})",frozenset({'Embarked'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'Embarked', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'classification', 'Parch'})",frozenset({'Age'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Parch', 'Age'})",frozenset({'classification'}),0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
frozenset({'Parch'}),"frozenset({'classification', 'Age'})",0.2708333333333333,1.0,0.2708333333333333,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'Embarked', 'Fare'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare'})",frozenset({'Embarked'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'Embarked', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'Embarked', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})",frozenset({'Fare'}),1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
"frozenset({'classification', 'Fare'})",frozenset({'Age'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Age', 'Fare'})",frozenset({'classification'}),0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Age', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Age'}),"frozenset({'classification', 'Fare'})",1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,1.0,0.0,1.0
frozenset({'Fare'}),"frozenset({'classification', 'Age'})",0.9861111111111112,1.0,0.9861111111111112,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'classification'})",frozenset({'Age'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'Embarked', 'Age'})",frozenset({'classification'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'classification', 'Age'})",frozenset({'Embarked'}),1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Embarked'}),"frozenset({'classification', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'classification'}),"frozenset({'Embarked', 'Age'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
frozenset({'Age'}),"frozenset({'Embarked', 'classification'})",1.0,1.0,1.0,1.0,1.0,0.0,inf
"frozenset({'SibSp', 'Embarked'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})",frozenset({'Embarked'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'Embarked', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'classification'})",frozenset({'Fare'}),0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
"frozenset({'SibSp', 'Fare'})",frozenset({'classification'}),0.2986111111111111,1.0,0.2986111111111111,1.0,1.0,0.0,inf
frozenset({'SibSp'}),"frozenset({'classification', 'Fare'})",0.2986111111111111,0.9861111111111112,0.2986111111111111,1.0,1.0140845070422535,0.004147376543209846,inf
